Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
,,,22,"(-0.09834686834771415, 0.16369872448742723, 2.455690120909002, 2.4631044128990323)","(111, 90)",0.07760995474727928,2.111788928628659
,,,22,"(-0.007519626096411325, -0.014273149272969205, 0.04655833074514286, 0.04927418927361871)","(111, 90)",0.3335600687700592,4.227502827416535
,,,22,"(-0.13421921443658735, 0.06864136335243234, 3.302790197261571, 3.3062288973109504)","(111, 90)",0.045612443144262306,2.6688569058289118
,,,22,"(0.005103972445342629, -0.01600780237391333, 0.6952224982183896, 0.6954254973040489)","(111, 90)",0.024162802207720692,5.021041858022667
,,,22,"(-0.14821241277006428, -0.052906014260901454, 44.36539732769938, 44.365676440355095)","(111, 90)",0.003547165372857703,3.4844550793395968
,,,,,,,
,,,-11,"(1.064041482224666, 1.09598647209463, 174.60754759738808, 174.61422922791309)","(-11, 90)",0.008748181224002139,0.8001862410786813
,,,22,"(0.006892250902372934, 0.0028487831080127608, 0.7955903986276283, 0.7956253522080389)","(22, 22)",0.009373636660848814,0.3919457990657978
,,,2112,"(0.037739858008876415, 0.21326099632683193, 0.2995987651997609, 1.009681016185813)","(2212, 90)",0.6259185703906193,1.3956441165775468
,,,211,"(-0.5175245564759379, -0.4617239400325771, 36.915194423651286, 36.92197285877651)","(2, -2)",0.018785623530354643,3.870069271745531
,,,-211,"(0.19674806916889281, -0.06812100971497764, 63.16278144205658, 63.16327880625413)","(2, -2)",0.0032963484018549327,5.949868800907591
,,,13,"(-0.18636332299016184, -0.8499770762648613, 83.54814507278778, 83.55274323119214)","(223, 90)",0.010414791615992477,4.496547597947681
,,,-13,"(-0.030584916060631684, -0.5538443612083328, 67.74396695845587, 67.74632021237385)","(223, 90)",0.008187826048968144,4.65722206952026
,,,22,"(-0.039428868595627026, -0.013638208628087546, 0.0945240839310698, 0.10332201535162958)","(111, 90)",0.41566152084033464,3.4746048836926726
,,,22,"(0.061454347796975554, 0.09636963413324157, 0.4386343083536956, 0.4532811486385147)","(111, 90)",0.2549057169983928,1.0031206977226412
,,,22,"(-0.03856961924019527, 0.029039076155132806, 0.20908836723992633, 0.21458990840050118)","(111, 90)",0.2269262711437322,2.496237964233776
,,,22,"(-0.10451293524862423, 0.028875116268068563, 2.4473418808397565, 2.4497426411127456)","(111, 90)",0.04427561871971877,2.872034315260113
,,,22,"(0.03557410925379086, 0.07144519520467295, 0.3212142402189759, 0.3309811494428169)","(111, 90)",0.24353743829914348,1.1088127822076368
,,,22,"(-0.03640199990398376, -0.015000217516072889, 0.6500380319170496, 0.6512292645920713)","(111, 90)",0.06049403673774696,3.5324617712469792
,,,22,"(0.02165235664377236, 0.1550173930190291, 1.5687391421744616, 1.57652837363522)","(111, 90)",0.09944670101088887,1.4320172393580928
,,,22,"(-0.07923820598404757, 0.09638293458548464, 0.7327906161012788, 0.7433373732114996)","(111, 90)",0.16865387400963702,2.258879480473341
,,,22,"(-0.008283900294652306, 0.023926090537705794, 1.8079252656167442, 1.808102554300471)","(111, 90)",0.014003852393885503,1.904107510743009
,,,22,"(-0.09834686834771415, 0.16369872448742723, 2.455690120909002, 2.4631044128990323)","(111, 90)",0.07760995474727928,2.111788928628659
,,,22,"(-0.007519626096411325, -0.014273149272969205, 0.04655833074514286, 0.04927418927361871)","(111, 90)",0.3335600687700592,4.227502827416535
,,,22,"(-0.13421921443658735, 0.06864136335243234, 3.302790197261571, 3.3062288973109504)","(111, 90)",0.045612443144262306,2.6688569058289118
,,,22,"(0.005103972445342629, -0.01600780237391333, 0.6952224982183896, 0.6954254973040489)","(111, 90)",0.024162802207720692,5.021041858022667
,,,22,"(-0.14821241277006428, -0.052906014260901454, 44.36539732769938, 44.365676440355095)","(111, 90)",0.003547165372857703,3.4844550793395968
,,,,,,,
,,,-11,"(1.064041482224666, 1.09598647209463, 174.60754759738808, 174.61422922791309)","(-11, 90)",0.008748181224002139,0.8001862410786813
,,,22,"(0.006892250902372934, 0.0028487831080127608, 0.7955903986276283, 0.7956253522080389)","(22, 22)",0.009373636660848814,0.3919457990657978
,,,2112,"(0.037739858008876415, 0.21326099632683193, 0.2995987651997609, 1.009681016185813)","(2212, 90)",0.6259185703906193,1.3956441165775468
,,,211,"(-0.5175245564759379, -0.4617239400325771, 36.915194423651286, 36.92197285877651)","(2, -2)",0.018785623530354643,3.870069271745531
,,,-211,"(0.19674806916889281, -0.06812100971497764, 63.16278144205658, 63.16327880625413)","(2, -2)",0.0032963484018549327,5.949868800907591
,,,13,"(-0.18636332299016184, -0.8499770762648613, 83.54814507278778, 83.55274323119214)","(223, 90)",0.010414791615992477,4.496547597947681
,,,-13,"(-0.030584916060631684, -0.5538443612083328, 67.74396695845587, 67.74632021237385)","(223, 90)",0.008187826048968144,4.65722206952026
,,,22,"(-0.039428868595627026, -0.013638208628087546, 0.0945240839310698, 0.10332201535162958)","(111, 90)",0.41566152084033464,3.4746048836926726
,,,22,"(0.061454347796975554, 0.09636963413324157, 0.4386343083536956, 0.4532811486385147)","(111, 90)",0.2549057169983928,1.0031206977226412
,,,22,"(-0.03856961924019527, 0.029039076155132806, 0.20908836723992633, 0.21458990840050118)","(111, 90)",0.2269262711437322,2.496237964233776
,,,22,"(-0.10451293524862423, 0.028875116268068563, 2.4473418808397565, 2.4497426411127456)","(111, 90)",0.04427561871971877,2.872034315260113
,,,22,"(0.03557410925379086, 0.07144519520467295, 0.3212142402189759, 0.3309811494428169)","(111, 90)",0.24353743829914348,1.1088127822076368
,,,22,"(-0.03640199990398376, -0.015000217516072889, 0.6500380319170496, 0.6512292645920713)","(111, 90)",0.06049403673774696,3.5324617712469792
,,,22,"(0.02165235664377236, 0.1550173930190291, 1.5687391421744616, 1.57652837363522)","(111, 90)",0.09944670101088887,1.4320172393580928
,,,22,"(-0.07923820598404757, 0.09638293458548464, 0.7327906161012788, 0.7433373732114996)","(111, 90)",0.16865387400963702,2.258879480473341
,,,22,"(-0.008283900294652306, 0.023926090537705794, 1.8079252656167442, 1.808102554300471)","(111, 90)",0.014003852393885503,1.904107510743009
,,,22,"(-0.09834686834771415, 0.16369872448742723, 2.455690120909002, 2.4631044128990323)","(111, 90)",0.07760995474727928,2.111788928628659
,,,22,"(-0.007519626096411325, -0.014273149272969205, 0.04655833074514286, 0.04927418927361871)","(111, 90)",0.3335600687700592,4.227502827416535
,,,22,"(-0.13421921443658735, 0.06864136335243234, 3.302790197261571, 3.3062288973109504)","(111, 90)",0.045612443144262306,2.6688569058289118
,,,22,"(0.005103972445342629, -0.01600780237391333, 0.6952224982183896, 0.6954254973040489)","(111, 90)",0.024162802207720692,5.021041858022667
,,,22,"(-0.14821241277006428, -0.052906014260901454, 44.36539732769938, 44.365676440355095)","(111, 90)",0.003547165372857703,3.4844550793395968
,,,,,,,
,,,-11,"(1.064041482224666, 1.09598647209463, 174.60754759738808, 174.61422922791309)","(-11, 90)",0.008748181224002139,0.8001862410786813
,,,22,"(0.006892250902372934, 0.0028487831080127608, 0.7955903986276283, 0.7956253522080389)","(22, 22)",0.009373636660848814,0.3919457990657978
,,,2112,"(0.037739858008876415, 0.21326099632683193, 0.2995987651997609, 1.009681016185813)","(2212, 90)",0.6259185703906193,1.3956441165775468
,,,211,"(-0.5175245564759379, -0.4617239400325771, 36.915194423651286, 36.92197285877651)","(2, -2)",0.018785623530354643,3.870069271745531
,,,-211,"(0.19674806916889281, -0.06812100971497764, 63.16278144205658, 63.16327880625413)","(2, -2)",0.0032963484018549327,5.949868800907591
,,,13,"(-0.18636332299016184, -0.8499770762648613, 83.54814507278778, 83.55274323119214)","(223, 90)",0.010414791615992477,4.496547597947681
,,,-13,"(-0.030584916060631684, -0.5538443612083328, 67.74396695845587, 67.74632021237385)","(223, 90)",0.008187826048968144,4.65722206952026
,,,22,"(-0.039428868595627026, -0.013638208628087546, 0.0945240839310698, 0.10332201535162958)","(111, 90)",0.41566152084033464,3.4746048836926726
,,,22,"(0.061454347796975554, 0.09636963413324157, 0.4386343083536956, 0.4532811486385147)","(111, 90)",0.2549057169983928,1.0031206977226412
,,,22,"(-0.03856961924019527, 0.029039076155132806, 0.20908836723992633, 0.21458990840050118)","(111, 90)",0.2269262711437322,2.496237964233776
,,,22,"(-0.10451293524862423, 0.028875116268068563, 2.4473418808397565, 2.4497426411127456)","(111, 90)",0.04427561871971877,2.872034315260113
,,,22,"(0.03557410925379086, 0.07144519520467295, 0.3212142402189759, 0.3309811494428169)","(111, 90)",0.24353743829914348,1.1088127822076368
,,,22,"(-0.03640199990398376, -0.015000217516072889, 0.6500380319170496, 0.6512292645920713)","(111, 90)",0.06049403673774696,3.5324617712469792
,,,22,"(0.02165235664377236, 0.1550173930190291, 1.5687391421744616, 1.57652837363522)","(111, 90)",0.09944670101088887,1.4320172393580928
,,,22,"(-0.07923820598404757, 0.09638293458548464, 0.7327906161012788, 0.7433373732114996)","(111, 90)",0.16865387400963702,2.258879480473341
,,,22,"(-0.008283900294652306, 0.023926090537705794, 1.8079252656167442, 1.808102554300471)","(111, 90)",0.014003852393885503,1.904107510743009
,,,22,"(-0.09834686834771415, 0.16369872448742723, 2.455690120909002, 2.4631044128990323)","(111, 90)",0.07760995474727928,2.111788928628659
,,,22,"(-0.007519626096411325, -0.014273149272969205, 0.04655833074514286, 0.04927418927361871)","(111, 90)",0.3335600687700592,4.227502827416535
,,,22,"(-0.13421921443658735, 0.06864136335243234, 3.302790197261571, 3.3062288973109504)","(111, 90)",0.045612443144262306,2.6688569058289118
,,,22,"(0.005103972445342629, -0.01600780237391333, 0.6952224982183896, 0.6954254973040489)","(111, 90)",0.024162802207720692,5.021041858022667
,,,22,"(-0.14821241277006428, -0.052906014260901454, 44.36539732769938, 44.365676440355095)","(111, 90)",0.003547165372857703,3.4844550793395968
,,,,,,,
,,,-11,"(1.064041482224666, 1.09598647209463, 174.60754759738808, 174.61422922791309)","(-11, 90)",0.008748181224002139,0.8001862410786813
,,,22,"(0.006892250902372934, 0.0028487831080127608, 0.7955903986276283, 0.7956253522080389)","(22, 22)",0.009373636660848814,0.3919457990657978
,,,2112,"(0.037739858008876415, 0.21326099632683193, 0.2995987651997609, 1.009681016185813)","(2212, 90)",0.6259185703906193,1.3956441165775468
,,,211,"(-0.5175245564759379, -0.4617239400325771, 36.915194423651286, 36.92197285877651)","(2, -2)",0.018785623530354643,3.870069271745531
,,,-211,"(0.19674806916889281, -0.06812100971497764, 63.16278144205658, 63.16327880625413)","(2, -2)",0.0032963484018549327,5.949868800907591
,,,13,"(-0.18636332299016184, -0.8499770762648613, 83.54814507278778, 83.55274323119214)","(223, 90)",0.010414791615992477,4.496547597947681
,,,-13,"(-0.030584916060631684, -0.5538443612083328, 67.74396695845587, 67.74632021237385)","(223, 90)",0.008187826048968144,4.65722206952026
,,,22,"(-0.039428868595627026, -0.013638208628087546, 0.0945240839310698, 0.10332201535162958)","(111, 90)",0.41566152084033464,3.4746048836926726
,,,22,"(0.061454347796975554, 0.09636963413324157, 0.4386343083536956, 0.4532811486385147)","(111, 90)",0.2549057169983928,1.0031206977226412
,,,22,"(-0.03856961924019527, 0.029039076155132806, 0.20908836723992633, 0.21458990840050118)","(111, 90)",0.2269262711437322,2.496237964233776
,,,22,"(-0.10451293524862423, 0.028875116268068563, 2.4473418808397565, 2.4497426411127456)","(111, 90)",0.04427561871971877,2.872034315260113
,,,22,"(0.03557410925379086, 0.07144519520467295, 0.3212142402189759, 0.3309811494428169)","(111, 90)",0.24353743829914348,1.1088127822076368
,,,22,"(-0.03640199990398376, -0.015000217516072889, 0.6500380319170496, 0.6512292645920713)","(111, 90)",0.06049403673774696,3.5324617712469792
,,,22,"(0.02165235664377236, 0.1550173930190291, 1.5687391421744616, 1.57652837363522)","(111, 90)",0.09944670101088887,1.4320172393580928
,,,22,"(-0.07923820598404757, 0.09638293458548464, 0.7327906161012788, 0.7433373732114996)","(111, 90)",0.16865387400963702,2.258879480473341
,,,22,"(-0.008283900294652306, 0.023926090537705794, 1.8079252656167442, 1.808102554300471)","(111, 90)",0.014003852393885503,1.904107510743009
,,,22,"(-0.09834686834771415, 0.16369872448742723, 2.455690120909002, 2.4631044128990323)","(111, 90)",0.07760995474727928,2.111788928628659
,,,22,"(-0.007519626096411325, -0.014273149272969205, 0.04655833074514286, 0.04927418927361871)","(111, 90)",0.3335600687700592,4.227502827416535
,,,22,"(-0.13421921443658735, 0.06864136335243234, 3.302790197261571, 3.3062288973109504)","(111, 90)",0.045612443144262306,2.6688569058289118
,,,22,"(0.005103972445342629, -0.01600780237391333, 0.6952224982183896, 0.6954254973040489)","(111, 90)",0.024162802207720692,5.021041858022667
,,,22,"(-0.14821241277006428, -0.052906014260901454, 44.36539732769938, 44.365676440355095)","(111, 90)",0.003547165372857703,3.4844550793395968
,,,,,,,
,,,-11,"(1.360903478615936, -5.401838487045341, 415.86041732323775, 415.8977261465093)","(-11, -11)",0.01339463073566013,4.959186474630332
,,,13,"(0.26475777614512597, 0.4449271795940186, 12.937381916605482, 12.948168664598148)","(13, 13)",0.039997734421273426,1.0340180785955533
,,,-13,"(0.13179554100286683, -0.16527133018761545, 3.3403466766440464, 3.3486959600682096)","(-13, -13)",0.06319882833137486,5.385572808760105
,,,321,"(-0.4068960365805781, 1.4331665499999067, 25.964147231074296, 26.01153959541663)","(-421, 90)",0.05731662026739493,1.8474307730663906
,,,2212,"(-0.1577924179995232, -0.1295581938844619, 1.088842619513763, 1.451761900502408)","(3122, 90)",0.18535509297739636,3.8290481513757006
,,,-211,"(0.0579599168695905, -0.01735866931422271, 0.07280428667258462, 0.16864437263601437)","(3122, 90)",0.6933852634005916,5.992192449636962
,,,22,"(-0.05482063199429044, 0.002921680302597471, 0.051963181232753376, 0.07559107164124697)","(111, 90)",0.8128590397111812,3.088347758953645
,,,22,"(-0.11905617923460138, -0.22906288180227538, 0.137342613352977, 0.2924160923686161)","(111, 90)",1.081865638050471,4.233063931423784
,,,22,"(0.007773803067336727, 0.0006082006735979185, 0.011910584487715495, 0.014236008746418682)","(111, 90)",0.5796544846062339,0.07807816348364628
,,,22,"(-0.13602464214385196, 0.11506410285051728, 3.464824109136886, 3.4694017579824004)","(111, 90)",0.051375575702426644,2.4394799946077
,,,22,"(0.011403205333895492, -0.033525297962160625, 0.8482953482950083, 0.8490341433854638)","(111, 90)",0.04172015541766513,5.040250581625557
,,,22,"(0.057175640982110955, 0.12615847827345789, 2.009856484476938, 2.014623563784556)","(111, 90)",0.06880656953765484,1.1452803991180067
,,,22,"(0.0927918273716626, 0.026319713389876907, 2.1478179920348737, 2.1499825993362394)","(111, 90)",0.04487697024550837,0.276383262759787
,,,22,"(0.04276375308983149, -0.0222858432607286, 0.20467769929093294, 0.21028161587547164)","(111, 90)",0.23138191100643932,5.802770164248878
,,,-211,"(-0.19231401301177664, 1.5074174418383635, 32.76187406363794, 32.797395688836815)","(-20213, 90)",0.046351043902921565,1.6976893130805122
,,,211,"(-0.5324057117716459, 1.7210724847315582, 21.98527009000366, 22.059399970419342)","(113, 90)",0.08176037441768266,1.870804601441811
,,,-211,"(-0.4280153097422511, 0.6212448718028042, 14.725817667973033, 14.745790181316217)","(113, 90)",0.05118603562631669,2.1740770696715854
,,,,,,,
,,,-11,"(1.360903478615936, -5.401838487045341, 415.86041732323775, 415.8977261465093)","(-11, -11)",0.01339463073566013,4.959186474630332
,,,13,"(0.26475777614512597, 0.4449271795940186, 12.937381916605482, 12.948168664598148)","(13, 13)",0.039997734421273426,1.0340180785955533
,,,-13,"(0.13179554100286683, -0.16527133018761545, 3.3403466766440464, 3.3486959600682096)","(-13, -13)",0.06319882833137486,5.385572808760105
,,,321,"(-0.4068960365805781, 1.4331665499999067, 25.964147231074296, 26.01153959541663)","(-421, 90)",0.05731662026739493,1.8474307730663906
,,,2212,"(-0.1577924179995232, -0.1295581938844619, 1.088842619513763, 1.451761900502408)","(3122, 90)",0.18535509297739636,3.8290481513757006
,,,-211,"(0.0579599168695905, -0.01735866931422271, 0.07280428667258462, 0.16864437263601437)","(3122, 90)",0.6933852634005916,5.992192449636962
,,,22,"(-0.05482063199429044, 0.002921680302597471, 0.051963181232753376, 0.07559107164124697)","(111, 90)",0.8128590397111812,3.088347758953645
,,,22,"(-0.11905617923460138, -0.22906288180227538, 0.137342613352977, 0.2924160923686161)","(111, 90)",1.081865638050471,4.233063931423784
,,,22,"(0.007773803067336727, 0.0006082006735979185, 0.011910584487715495, 0.014236008746418682)","(111, 90)",0.5796544846062339,0.07807816348364628
,,,22,"(-0.13602464214385196, 0.11506410285051728, 3.464824109136886, 3.4694017579824004)","(111, 90)",0.051375575702426644,2.4394799946077
,,,22,"(0.011403205333895492, -0.033525297962160625, 0.8482953482950083, 0.8490341433854638)","(111, 90)",0.04172015541766513,5.040250581625557
,,,22,"(0.057175640982110955, 0.12615847827345789, 2.009856484476938, 2.014623563784556)","(111, 90)",0.06880656953765484,1.1452803991180067
,,,22,"(0.0927918273716626, 0.026319713389876907, 2.1478179920348737, 2.1499825993362394)","(111, 90)",0.04487697024550837,0.276383262759787
,,,22,"(0.04276375308983149, -0.0222858432607286, 0.20467769929093294, 0.21028161587547164)","(111, 90)",0.23138191100643932,5.802770164248878
,,,-211,"(-0.19231401301177664, 1.5074174418383635, 32.76187406363794, 32.797395688836815)","(-20213, 90)",0.046351043902921565,1.6976893130805122
,,,211,"(-0.5324057117716459, 1.7210724847315582, 21.98527009000366, 22.059399970419342)","(113, 90)",0.08176037441768266,1.870804601441811
